id_servico;id_orgao;nome_orgao;servico;servico_digital;avaliacoes_negativas;avaliacoes_positivas;porcentagem_digital
971;37542;Ministério do Desenvolvimento Social  (MDS);Realizar venda direta ao poder público de alimentos provenientes de agricultura familiar;false;1;5;0
1171;37529;Ministério da Fazenda (MF);Retirar mercadoria de recinto alfandegário;false;6;1;33
1188;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Habilitar cultivar para produção e comercialização;false;0;2;75
2320;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter textos técnicos científicos do campo da engenharia nuclear ou áreas correlatas;true;0;0;100
1151;37529;Ministério da Fazenda (MF);Parcelar débitos do Simples Nacional inscritos em Dívida Ativa da União;false;8;20;100
1152;37529;Ministério da Fazenda (MF);Requerer reinclusão em parcelamento especial;false;0;3;66
67;37532;Ministério da Justiça  (MJ);Registrar empresa para execução de serviço de microfilmagem;false;2;2;100
1153;37529;Ministério da Fazenda (MF);Substituir ou cancelar garantia extrajudicial de débito inscrito em Dívida Ativa da União;false;0;3;66
1414;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Cadastrar fábrica de elementos de identificação para bovinos e búfalos para propriedades exportadoras de carne;false;0;0;0
1170;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter autorização prévia para importação de fertilizantes, inoculantes e corretivos;false;0;2;0
1172;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Solicitar a fixação ou alteração de Processos Produtivos Básicos;false;2;5;100
1175;37526;Ministério da Cultura (MinC);Obter materiais e assistência técnica para realização de mostras e festivais audiovisuais;false;1;3;50
1184;37542;Ministério do Desenvolvimento Social  (MDS);Vender leite produzido por agricultores familiares ao governo;false;0;0;0
1199;37542;Ministério do Desenvolvimento Social  (MDS);Receber gratuitamente leite produzido por agricultores familiares;false;0;3;0
2205;916;Agência Nacional do Cinema (ANCINE);Participar do Programa Encontros com o Cinema Brasileiro;true;0;0;50
1201;37542;Ministério do Desenvolvimento Social  (MDS);Participar de Serviços da Proteção Social Especial;false;4;8;0
2407;34309;Fundação Nacional de Artes (FUNARTE);Obter auxílio financeiro para projetos de artes visuais;false;0;0;100
1219;37531;Ministério da Integração Nacional (MI);Ter reconhecida situação de emergência ou estado de calamidade pública;false;3;1;100
2608;913;Agência Nacional de Transportes Terrestres (ANTT);Obter Licença Originária para transporte rodoviário internacional de cargas;false;0;2;0
2191;908;Agência Nacional de Aviação Civil (ANAC);Obter restituição de Taxa de Fiscalização da Aviação Civil;false;1;0;100
987;37528;Ministério da Educação (MEC);Obter autorização para programa de residência para estudantes das áreas de saúde;false;3;4;100
1200;37542;Ministério do Desenvolvimento Social  (MDS);Participar de Serviços da Proteção Social Básica;false;7;43;0
1208;37542;Ministério do Desenvolvimento Social  (MDS);Participar do Serviço especializado de Abordagem Social;false;2;10;0
2321;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorização para comissionamento de instalação radiativa;false;0;1;100
1210;37529;Ministério da Fazenda (MF);Obter revisão de dívida inscrita;false;3;6;66
1211;37548;Ministério dos Transportes, Portos e Aviação Civil (MTPA);Obter autorização para estadia de embarcações em portos brasileiros;false;0;0;60
1748;37534;Ministério da Saúde (MS);Obter informações acerca do Projeto Mais Médicos para o Brasil.;false;0;3;0
1217;4715;Banco Central do Brasil (BACEN);Registrar reclamação contra instituição supervisionada pelo Banco Central do Brasil;true;13;38;100
1685;37534;Ministério da Saúde (MS);Obter autorização para hospitais, laboratórios de histocompatibilidade e bancos de tecidos;false;0;0;33
2322;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter registro de Profissional de Nivel Superior Habilitados para o preparo, uso e manuseio de Fontes Radioativas;false;0;2;100
2325;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter Isenção de Requisitos de Proteção Radiológica de equipamentos geradores de radiação ionizante ou fontes radioativas;false;0;0;100
2595;908;Agência Nacional de Aviação Civil (ANAC);Credenciar Centro de Instrução em AVSEC;false;1;2;0
1215;37544;Ministério do Meio Ambiente (MMA);Obter o direito de praticar manejo sustentável de florestas públicas da União;false;0;0;16
1507;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Emitir Registros de Exportação;true;0;0;100
1255;37528;Ministério da Educação (MEC);Reconhecer ou revalidar diploma de curso superior obtido no exterior;false;8;33;100
1269;37534;Ministério da Saúde (MS);Habilitar-se para Assistência ao Paciente com Fissura Labiopalatal na Alta Complexidade.;false;1;1;50
546;37528;Ministério da Educação (MEC);Inscrever-se no SISU (Sistema de Seleção Unificada);false;30;89;100
1222;822;Advocacia-Geral da União (AGU);Obter representação judicial de agente público por ato praticado no exercício de suas atribuições;false;1;1;0
1747;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter autorização para comercialização de fertilizante importado;false;0;0;0
2323;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter anuência para exportar radioisótopos ou equipamentos geradores de radiação ionizante;false;0;0;100
1223;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter apoio financeiro para fazer seguro contra quebra de safra;false;0;5;0
1225;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter certificado de classificação de produto vegetal importado;false;1;1;20
1228;37528;Ministério da Educação (MEC);Obter financiamento para criação e consolidação de núcleos de acessibilidade em IFES;false;0;1;100
2324;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter aprovação para transferência de radioisótopos e/ou equipamentos geradores de radiação ionizante;false;0;0;100
1230;37528;Ministério da Educação (MEC);Obter financiamento para implantação ou revitalização de Centros de Formação e de Recursos;false;1;0;100
1231;37548;Ministério dos Transportes, Portos e Aviação Civil (MTPA);Agendar e sequenciar o acesso de caminhões a portos brasileiros;false;4;0;50
1286;37528;Ministério da Educação (MEC);Elaborar ou adequar planos de carreiras dos profissionais da educação.;false;0;5;100
1288;37543;Ministério do Esporte (ME);Obter financiamento de projeto esportivo através da Lei de Incentivo ao Esporte;false;0;8;100
2192;908;Agência Nacional de Aviação Civil (ANAC);Obter certificação de Centro de Treinamento;false;0;0;100
2789;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter anuência prévia para supressão de vegetação do bioma Mata Atlântica;false;0;1;0
1452;37528;Ministério da Educação (MEC);Capacitar-se no uso didático-pedagógico das TICs no cotidiano escolar;false;4;13;100
1434;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Utilizar laboratório multiusuário de instrumentação científica;false;0;0;66
1494;37529;Ministério da Fazenda (MF);Declarar transações entre residentes no Brasil e residentes no exterior;false;5;2;100
1438;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter autorização de uso do Telescópio CFHT;false;0;0;100
1451;37528;Ministério da Educação (MEC);Obter bolsa de estudos do Programa Abdias do Nascimento;false;7;3;100
1302;37528;Ministério da Educação (MEC);Construir escolas indígenas;false;1;4;0
1294;37536;Ministério das Cidades (MCIDADES);Obter financiamento para melhoria da mobilidade urbana;false;0;1;0
1297;37542;Ministério do Desenvolvimento Social  (MDS);Participar da oficina de alinhamento do CapacitaSUAS;false;3;6;0
1313;37529;Ministério da Fazenda (MF);Averbar causa suspensiva de exigibilidade ou garantia;false;1;2;66
1304;37528;Ministério da Educação (MEC);Receber livros didáticos para a educação no campo;false;3;3;33
1342;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter créditos presumidos para aplicação na produção de laticínios;false;4;1;0
1437;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter autorização de uso do Observatório Gemini;false;0;1;100
1749;37534;Ministério da Saúde (MS);Obter medicamentos para a população do estado ou município;false;2;0;100
1295;37536;Ministério das Cidades (MCIDADES);Obter apoio técnico e financeiro para projetos de Estabilidade e Execução de Obras de Contenção de Encostas em Áreas Urbanas;false;1;2;0
1296;37542;Ministério do Desenvolvimento Social  (MDS);Vender produtos provenientes da agricultura familiar a um preço justo;false;0;7;50
1341;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter autorização de funcionamento para jóquei clube;false;0;1;0
1311;37528;Ministério da Educação (MEC);Capacitar Conselho Escolar;false;5;8;0
1440;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter conexão de internet GESAC;false;3;16;100
1324;37529;Ministério da Fazenda (MF);Cadastrar Informações dos Regimes de Previdência Social;false;4;1;33
1301;37528;Ministério da Educação (MEC);Obter ajuda para terminar o ensino fundamental e se qualificar profissionalmente;false;11;27;0
1307;37528;Ministério da Educação (MEC);Capacitar-se em temas da área educacional pelo E-proinfo;false;8;20;100
1305;37528;Ministério da Educação (MEC);Obter financiamento para pequenas obras, reparos e mobília para escolas do campo;false;1;5;100
1441;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Capacitar-se online em Tecnologia da Informação e Comunicação;false;1;59;100
1308;37528;Ministério da Educação (MEC);Participar da Olimpíada de Língua Portuguesa;false;0;3;50
1328;37529;Ministério da Fazenda (MF);Declarar imposto para Microempreendor Individual, Microempresa e Empresa de Pequeno Porte;false;25;13;50
1312;37528;Ministério da Educação (MEC);Obter formação continuada para professores alfabetizadores da rede pública;false;8;13;0
1319;37529;Ministério da Fazenda (MF);Reparcelar dívida do Simples Nacional inscrita como Dívida Ativa da União;false;0;1;100
1322;37529;Ministério da Fazenda (MF);Obter consultas técnicas do Regime Geral de Previdência Social;false;1;1;100
1323;37529;Ministério da Fazenda (MF);Obter consultas normativas e regulatórias do Regime Geral de Previdência Social;false;0;0;100
1442;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter incentivos fiscais para empresas que lidam com desenvolvimento tecnológico e inovação;false;1;0;100
1314;37529;Ministério da Fazenda (MF);Obter certidão de regularidade fiscal;true;49;14;50
1317;37529;Ministério da Fazenda (MF);Parcelar débitos inscritos em Dívida Ativa da União - Menores que R$ 1.000.000,00;false;32;29;50
1325;37529;Ministério da Fazenda (MF);Obter consulta ténica sobre regime próprio de previdência social;false;2;1;100
1329;37529;Ministério da Fazenda (MF);Optar pelo desenquadramento ou exclusão do Simples Nacional;false;6;2;100
1446;37528;Ministério da Educação (MEC);Obter o certificado de proeficiência em libras;false;15;11;83
1339;37534;Ministério da Saúde (MS);Obter fornecimento de água para consumo humano em áreas indígenas;false;0;1;0
1447;37528;Ministério da Educação (MEC);Obter material didático para educação indígena;false;1;0;0
1443;37542;Ministério do Desenvolvimento Social  (MDS);Cadastrar entidade de Assistência Social;false;6;37;0
1334;37529;Ministério da Fazenda (MF);Obter Concessão de Regime Especial de Trânsito Aduaneiro;false;1;1;0
1332;37529;Ministério da Fazenda (MF);Tomar conhecimento se é contribuinte sujeito a acompanhamento diferenciado;false;2;0;100
2326;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter capacitação no país na área de radioproteção e dosimetria;false;0;0;33
1333;37529;Ministério da Fazenda (MF);Responder aos questionamentos dos Procedimentos de Fiscalização de Pessoas Obrigadas;false;1;0;100
1335;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Habilitar empresa para obter redução de IPI do programa Inovar-Auto;false;0;2;0
1445;37528;Ministério da Educação (MEC);Obter livro didático em formato acessível;false;5;14;100
1352;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Comprar peixes alevinos;false;2;16;0
1448;37528;Ministério da Educação (MEC);Obter livro didático para educação quilombola;false;1;3;0
1347;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter análise de fertilizantes e corretivos;false;0;1;25
1344;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter análise de materiais vegetais para identificação de pragas e doenças;false;0;0;0
1449;37528;Ministério da Educação (MEC);Obter financiamento para construção, reforma ou ampliação de unidade escolar quilombola;false;2;1;0
1356;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Registrar produto agropecuário de uso veterinário;false;0;4;100
1358;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Registar labóratório estrangeiro para exportar bebidas ao Brasil;false;0;0;100
1450;37528;Ministério da Educação (MEC);Obter material didático para educação das relações étnico-raciais;false;0;0;0
1362;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter certificado de inspeção de importação de bebidas, vinagres e derivados da uva e do vinho;false;1;2;33
